index,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
2659,Wentai,Jagannathan,F,402,520-1898,PLATTE CENTER,NE,68653.0,M,N,35000,6.84,0,206,0
2660,Friedemann,Kambhatla,F,870,790-9290,OZONE,AR,72854.0,M,N,60000,7.0,0,40,0
2661,Jonghoon,Doornbos,F,678,919-9559,SAVANNAH,GA,31420.0,M,Y,15000,6.0,0,5400,3000
2662,Aneurin,Vouillon,M,501,359-8376,RISON,AR,71665.0,M,Y,75000,7.0,0,40,20
2663,Bowen,Magliocco,F,202,188-8460,WASHINGTON,DC,20051.0,M,N,20000,6.75,0,2740,0
2664,Weiye,Castan,M,208,310-9457,PRESTON,ID,83263.0,S,N,20000,6.948391,3300,0,0
2665,Farahangiz,Lybanon,F,269,124-2681,OTISVILLE,MI,48463.0,S,N,30000,3.9,3100,0,0
2666,Walt,Daum,M,406,960-3684,VOLBORG,MT,59351.0,M,Y,90000,6.9,0,3800,1900
2667,Suneel,Adamek,F,229,253-8428,BOWERSVILLE,GA,30516.0,S,N,70000,6.0,2700,0,0
2668,Manual,Duong,M,208,553-4554,LAPWAI,ID,83540.0,M,Y,50000,7.8,0,6600,3300
2669,Lulu,Clemencon,M,864,332-6442,CONVERSE,SC,29329.0,S,Y,45000,7.0,3300,0,3300
2670,Lindmila,Wyckof,F,603,889-1384,CAMPTON,NH,3223.0,S,N,90000,0.0,0,0,0
2671,Yuzuru,Groenemans,M,860,830-3656,LEDYARD,CT,6339.0,S,Y,95000,5.0,12750,0,0
2672,Phoebe,Stachniak,M,646,878-1070,ROCHESTER,NY,14650.0,M,N,45000,4.2143292,0,0,0
2673,Kailish,Dumitrescu,M,702,270-6418,LAS VEGAS,NV,89126.0,S,N,70000,0.0,0,0,0
2674,Ibibia,Lehot,M,939,757-4087,MAYAGUEZ,PR,682.0,M,Y,80000,0.0,0,0,0
2675,Tamara,Kriebel,F,903,545-2192,MABANK,TX,75147.0,S,Y,15000,0.0,0,0,0
2676,Omer,Muhling,F,208,300-4150,KINGSTON,ID,83839.0,S,N,55000,7.8,3300,0,0
2677,Lyle,Machiels,F,361,834-3184,ROMA,TX,78584.0,S,N,35000,0.0,0,0,0
2678,Shaleah,Wiggert,F,918,147-7694,OKLAHOMA CITY,OK,73112.0,M,N,30000,6.25,0,2000,0
2679,Kenong,Ibel,F,757,396-7217,ABINGDON,VA,24212.0,S,N,100000,5.75,900,0,0
2680,Ymte,Delgrange,M,352,549-8779,SEVILLE,FL,32190.0,S,N,65000,0.0,0,0,0
2681,Sheila,Ravishankar,F,947,706-5222,MELVIN,MI,48454.0,M,Y,60000,3.9,0,6200,3100
2682,Zhong,Levergood,M,660,336-3865,CHAFFEE,MO,63740.0,S,Y,20000,6.0,2100,0,1200
2683,Kenong,Lavalette,F,307,677-2820,VETERAN,WY,82243.0,M,N,50000,0.0,0,0,0
2684,Juri,Polupanov,M,770,179-1124,COMMERCE,GA,30529.0,S,Y,40000,6.0,2700,0,3000
2685,Raffaele,Doddapaneni,F,501,633-9529,MENA,AR,71953.0,M,Y,5000,1.3826938999999998,0,40,20
2686,Gert,Meguro,M,802,704-5491,BRATTLEBORO,VT,5304.0,S,N,60000,4.1988535,3300,0,0
2687,Xiaoxin,Slagle,M,208,971-8595,ARCO,ID,83213.0,M,N,70000,7.8,0,6600,0
2688,Slim,Hambrusch,F,417,159-2377,WASHBURN,MO,65772.0,M,Y,95000,6.0,0,4200,1200
2689,Insup,Juvan,F,208,490-5273,COEUR D ALENE,ID,83815.0,S,Y,70000,7.8,3300,0,3300
2690,Parimal,Schaft,M,631,712-9394,PLAINVILLE,NY,13137.0,S,N,70000,4.359146,0,0,0
2691,Job,Rieffel,M,719,457-6208,SNOWMASS,CO,81654.0,S,Y,90000,4.63,0,0,0
2692,Wenlong,Stuckle,M,405,739-8709,PERRY,OK,73077.0,S,Y,70000,6.25,1000,0,1000
2693,Helmut,Hepplewhite,M,814,896-8488,BRACKENRIDGE,PA,15014.0,M,Y,100000,3.07,0,0,0
2694,Marney,Amsellem,M,501,694-6521,MARVELL,AR,72366.0,M,N,75000,7.0,0,40,0
2695,Marinos,Salveter,M,202,294-3944,WASHINGTON,DC,20419.0,M,N,45000,9.0,0,2740,0
2696,Mila,Varghese,F,812,699-6252,LIBERTY MILLS,IN,46946.0,M,N,5000,3.4,0,2000,0
2697,Slim,Ruane,F,501,797-9072,HUNTSVILLE,AR,72740.0,M,N,70000,7.0,0,40,0
2698,Thies,Osberger,F,732,309-7538,MORRISTOWN,NJ,7960.0,M,N,65000,2.1096876,0,2000,0
2699,Insung,Hansmann,F,715,660-2174,WAUZEKA,WI,53826.0,S,N,10000,4.6201550000000005,700,0,0
2700,Dunja,Takizawa,F,660,442-2074,FOSTER,MO,64745.0,S,Y,90000,6.0,2100,0,1200
2701,Freddy,Anker,M,864,111-7125,CLOVER,SC,29710.0,S,N,80000,7.0,3300,0,0
2702,Kalina,Bollman,F,615,397-8014,NASHVILLE,TN,37208.0,S,N,90000,0.0,0,0,0
2703,Junehwa,Kendall,M,701,321-8020,WYNDMERE,ND,58081.0,S,N,25000,2.1,3300,0,0
2704,Kiyotaka,Waymire,M,402,959-2974,CAMBRIDGE,NE,69022.0,S,N,60000,6.84,103,0,0
2705,Yunghsiang,Rouet,F,906,289-5301,HUBBARDSTON,MI,48845.0,S,Y,35000,3.9,3100,0,3100
2706,Matilde,Hancart,M,702,634-6163,SPARKS,NV,89436.0,S,N,70000,0.0,0,0,0
2707,Ting,Gavoille,M,314,675-3964,ELLINGTON,MO,63638.0,S,N,100000,6.0,2100,0,0
2708,Esko,Talwar,M,218,660-7584,APPLETON,MN,56208.0,M,N,100000,7.85,0,6600,0
2709,Chrysanthos,Nadas,F,574,183-2976,PIMENTO,IN,47866.0,S,Y,90000,3.4,1000,0,1000
2710,Malu,Puterman,M,208,480-6581,OLA,ID,83657.0,M,N,45000,7.8,0,6600,0
2711,Vishweshwar,Daul,M,712,911-5892,WELDON,IA,50264.0,M,Y,25000,4.0235424,0,80,40
2712,Reinhard,Thiria,F,307,358-4739,BUFORD,WY,82052.0,M,Y,35000,0.0,0,0,0
2713,Haojin,Burneau,F,754,998-2508,CLEARWATER,FL,33766.0,M,Y,85000,0.0,0,0,0
2714,Maneesh,DuBourdieux,M,715,214-1964,MADISON,WI,53701.0,S,Y,85000,5.9232907,700,0,400
2715,Devanand,Feast,M,415,621-1643,SAN JUAN CAPISTRANO,CA,92675.0,M,Y,80000,9.3,0,174,272
2716,Imtiaz,Meuser,F,334,238-7939,JASPER,AL,35502.0,M,N,65000,5.0,0,3000,0
2717,Manvinder,Schhwartz,F,406,394-8619,BROWNING,MT,59417.0,S,Y,100000,6.9,1900,0,1900
2718,Pepijn,Lueh,M,561,533-7657,CRAWFORDVILLE,FL,32326.0,S,Y,80000,0.0,0,0,0
2719,Toniann,Freundlich,F,808,755-8457,TRIPLER ARMY MEDICAL CENTER,HI,96859.0,S,N,25000,5.546053,1040,0,0
2720,Boi,Pettey,F,603,426-4066,MERIDEN,NH,3770.0,M,N,60000,0.0,0,0,0
2721,Noemi,Roytenberg,F,309,424-7964,LAKE BLUFF,IL,60044.0,S,Y,60000,3.0,2000,0,2000
2722,Shreeram,Messmer,M,202,591-6590,WASHINGTON,DC,20572.0,S,N,90000,9.0,1370,0,0
2723,Kosta,Halici,F,304,883-4020,HOLDEN,WV,25625.0,M,Y,100000,6.5,0,4000,2000
2724,Ekawit,Brennan,M,918,218-9646,MARTHA,OK,73556.0,M,N,35000,6.25,0,2000,0
2725,Honghui,Gennip,M,413,244-9672,DEVENS,MA,1434.0,S,N,80000,5.3,3575,0,0
2726,Singaravel,Abdulazizoglu,M,360,196-3687,ROSALIA,WA,99170.0,M,N,15000,0.0,0,0,0
2727,Byungho,Konchady,M,425,213-9894,ENUMCLAW,WA,98022.0,M,Y,20000,0.0,0,0,0
2728,Zhihui,Rosneblatt,F,712,338-7738,GALT,IA,50101.0,M,Y,80000,8.98,0,80,40
2729,Pak,Ebbinghaus,M,401,577-1329,EAST GREENWICH,RI,2818.0,M,Y,10000,0.0,0,0,0
2730,Chandana,Constantine,F,618,679-2380,CARROLLTON,IL,62016.0,M,Y,80000,3.0,0,4000,2000
2731,Lyman,Kerchoff,F,207,969-3478,FRENCHBORO,ME,4635.0,S,N,65000,8.5,2850,0,0
2732,Aviram,Tuomenoksa,F,660,254-7393,LONE JACK,MO,64070.0,M,N,75000,6.0,0,4200,0
2733,Detlev,Sawaya,M,623,878-2231,TOMBSTONE,AZ,85638.0,S,N,40000,3.335,2100,0,0
2734,Roopa,Kipper,M,205,127-5417,FLORALA,AL,36442.0,S,Y,30000,5.0,1500,0,300
2735,Montgomery,Wuthrich,M,409,824-2111,BACLIFF,TX,77518.0,M,N,70000,0.0,0,0,0
2736,Iwen,Andreasen,M,541,464-2393,CASCADE LOCKS,OR,97014.0,M,N,10000,9.0,0,318,0
2737,Mitsuho,Krisper,M,520,111-6470,PHOENIX,AZ,85034.0,M,N,65000,3.7224998,0,4200,0
2738,Arnould,Gilhooly,F,302,848-5908,SEAFORD,DE,19973.0,S,Y,50000,5.268182,110,0,110
2739,Wilma,Ruano,F,207,238-2371,ISLAND FALLS,ME,4747.0,M,N,100000,8.5,0,5700,0
2740,Randolph,Alippi,M,801,284-9852,HANKSVILLE,UT,84734.0,S,N,75000,7.0,2475,0,0
2741,Ruce,Carro,M,480,242-1849,GLENDALE,AZ,85305.0,S,N,85000,4.0325,2100,0,0
2742,Vidar,Karn,M,505,637-6966,TYRONE,NM,88065.0,M,Y,45000,5.3,0,6600,3300
2743,Ebru,Harrang,M,623,795-5721,YOUNGTOWN,AZ,85363.0,S,N,35000,3.2575,2100,0,0
2744,Tanji,Tardiff,M,304,252-9224,HOLDEN,WV,25625.0,M,Y,80000,6.5,0,4000,2000
2745,Omran,Beyers,M,913,767-8904,WICHITA,KS,67212.0,S,N,80000,6.45,2250,0,0
2746,Miyeon,Tsotsos,F,907,159-1666,ANCHORAGE,AK,99504.0,S,N,30000,0.0,0,0,0
2747,Mou,Ireland,M,907,349-2796,SAINT MICHAEL,AK,99659.0,S,N,35000,0.0,0,0,0
2748,Janusz,Lawrence,F,620,819-9853,TURON,KS,67583.0,M,N,100000,6.45,0,4500,0
2749,Avra,Annaratone,F,520,187-5007,WITTMANN,AZ,85361.0,M,N,15000,2.9475,0,4200,0
2750,Axel,Serpell,F,541,365-1017,MILTON FREEWATER,OR,97862.0,S,N,40000,9.0,159,0,0
2751,Friedemann,Labarthe,F,865,419-4765,HENDERSON,TN,38340.0,S,Y,80000,0.0,0,0,0
2752,Zhiqiang,DeFouw,F,603,413-3565,GOSHEN,NH,3752.0,S,Y,10000,0.0,0,0,0
2753,Ian,Oreizy,M,909,311-8684,BIG BEAR CITY,CA,92314.0,S,N,80000,9.3,87,0,0
2754,Takaichi,Rivierre,M,971,494-9503,SHADY COVE,OR,97539.0,S,Y,35000,9.0,159,0,159
2755,Michalis,Aerts,F,207,719-1953,ALBION,ME,4910.0,S,N,10000,4.5857663,2850,0,0
2756,Deganit,Blot,F,330,491-1669,CLEVELAND,OH,44134.0,S,Y,95000,3.6995387,1300,0,1300
2757,Pasquale,Bruckman,F,623,141-6441,PHOENIX,AZ,85066.0,M,N,95000,4.1875,0,4200,0
2758,Garo,Leiwo,M,208,405-2894,COEUR D ALENE,ID,83816.0,S,N,35000,7.8,3300,0,0
2759,Tito,Kyrimis,M,270,496-1716,WEBSTER,KY,40176.0,S,N,40000,4.0555553,20,0,0
2760,Kazumitsu,Abramov,F,508,511-9850,BOSTON,MA,2207.0,S,N,45000,5.3,3575,0,0
2761,Veit,Synnes,F,304,980-9842,HUNTINGTON,WV,25703.0,S,N,90000,6.5,2000,0,0
2762,Ivan,Berregeb,M,304,785-5067,RANSON,WV,25438.0,S,N,60000,6.5,2000,0,0
2763,Osman,Prunet,F,443,437-5266,ROCKVILLE,MD,20857.0,M,N,60000,4.75,0,4800,0
2764,Jianghai,Lovis,F,505,134-7431,TEXICO,NM,88135.0,M,Y,45000,5.3,0,6600,3300
2765,Yoad,Socorro,F,765,857-4765,HAMMOND,IN,46327.0,M,N,35000,3.4,0,2000,0
2766,Christinger,Rajanarayanan,F,573,313-7850,ROLLA,MO,65402.0,M,Y,75000,6.0,0,4200,1200
2767,Patti,Cabarrus,F,207,291-1535,AUGUSTA,ME,4336.0,M,Y,75000,8.5,0,5700,2850
2768,Keung,Maskit,F,603,820-5741,ELKINS,NH,3233.0,S,N,65000,0.0,0,0,0
2769,Wilmer,Zoller,F,402,210-4297,WAUNETA,NE,69045.0,M,Y,85000,6.84,0,206,103
2770,Ilyong,Siochi,M,248,202-4283,SAGOLA,MI,49881.0,M,N,35000,3.9,0,6200,0
2771,Tracey,Enselme,F,551,128-2677,WAYNE,NJ,7477.0,M,Y,35000,1.6365625,0,2000,1500
2772,Devanand,Ashish,M,518,583-9081,SYRACUSE,NY,13217.0,M,Y,20000,4.0695124,0,0,1000
2773,Hungshiung,Brossler,F,479,793-4157,PIGGOTT,AR,72454.0,S,Y,100000,7.0,20,0,20
2774,Camil,Peng,M,209,645-8173,MOKELUMNE HILL,CA,95245.0,S,Y,55000,9.3,87,0,272
2775,Lenhart,Dearden,M,551,272-2973,STANHOPE,NJ,7874.0,M,Y,40000,1.7154167000000002,0,2000,1500
2776,Kangsheng,Cagley,M,605,447-4996,SIOUX FALLS,SD,57106.0,M,Y,100000,0.0,0,0,0
2777,Fredy,Cavalli,M,434,135-7279,WATER VIEW,VA,23180.0,S,Y,80000,5.75,900,0,900
2778,Gisbert,Collinot,M,360,269-4486,ORIENT,WA,99160.0,M,N,85000,0.0,0,0,0
2779,Jinglie,Boreddy,F,702,903-3657,SLOAN,NV,89054.0,M,Y,45000,0.0,0,0,0
2780,Willibald,Seidewitz,M,509,440-9314,DUPONT,WA,98327.0,M,N,75000,0.0,0,0,0
2781,Euthimios,Rajkumar,M,808,549-1573,KAILUA KONA,HI,96740.0,M,Y,5000,1.9407895,0,2080,1040
2782,Mirion,Petterson,M,510,517-7431,FRESNO,CA,93777.0,S,Y,95000,9.3,87,0,272
2783,Rogelio,Dionysiou,M,775,721-2040,NORTH LAS VEGAS,NV,89081.0,S,Y,100000,0.0,0,0,0
2784,Zalman,Bhasker,M,918,814-2369,MOUNTAIN VIEW,OK,73062.0,S,N,95000,6.25,1000,0,0
2785,Reda,Mitoma,F,606,186-4506,SEDALIA,KY,42079.0,S,N,10000,2.3888887999999997,20,0,0
2786,Rajamani,Marchuk,M,301,760-5029,CHEVY CHASE,MD,20815.0,M,N,85000,4.75,0,4800,0
2787,Shachindra,Occello,M,912,471-9403,RAY CITY,GA,31645.0,S,Y,75000,6.0,2700,0,3000
2788,Monia,Ulema,M,641,342-4016,DELTA,IA,52550.0,M,N,50000,7.882990400000001,0,80,0
2789,Eswaran,Nacsa,M,913,310-8862,TOPEKA,KS,66647.0,M,N,50000,6.45,0,4500,0
2790,Jimmie,Dubernard,F,702,142-8386,SILVER CITY,NV,89428.0,S,N,85000,0.0,0,0,0
2791,Yul,Sikic,M,939,591-4757,JAYUYA,PR,664.0,S,Y,25000,0.0,0,0,0
2792,Altug,Trehel,M,662,943-8750,GORE SPRINGS,MS,38929.0,M,N,95000,5.0,0,12000,0
2793,Clinton,Leguy,M,702,968-8373,LAS VEGAS,NV,89173.0,M,N,10000,0.0,0,0,0
2794,Ellen,Therien,F,603,809-5985,TEMPLE,NH,3084.0,M,Y,10000,0.0,0,0,0
2795,Horst,Stolcke,F,402,428-8307,LINCOLN,NE,68517.0,S,N,70000,6.84,103,0,0
2796,Orran,Kesler,M,404,166-2335,MACON,GA,31296.0,M,N,70000,6.0,0,5400,0
2797,Zuotao,Kanj,M,620,662-3183,HAMILTON,KS,66853.0,S,Y,85000,6.45,2250,0,2250
2798,Palash,Simmen,M,769,538-4093,MADISON,MS,39110.0,S,Y,60000,5.0,6000,0,1500
2799,Jama,Zamperoni,M,802,219-4552,HYDE PARK,VT,5655.0,S,Y,50000,3.9998987,3300,0,3300
2800,Echard,Ostertag,M,507,108-3342,BROOTEN,MN,56316.0,S,Y,75000,7.85,3300,0,3300
2801,Morteza,Sekino,F,479,998-4357,ALPENA,AR,72611.0,M,Y,5000,1.3826938999999998,0,40,20
2802,Kuniaki,Togawa,F,812,465-1048,MUNCIE,IN,47303.0,M,Y,10000,3.4,0,2000,1000
2803,Tiago,Baptiste,F,503,166-9955,GERVAIS,OR,97026.0,S,Y,10000,9.0,159,0,159
2804,Belli,Qizhong,F,435,589-9753,SALT LAKE CITY,UT,84123.0,S,Y,70000,7.0,2475,0,2475
2805,Monish,Arbab,M,802,789-6456,COVENTRY,VT,5825.0,S,N,80000,4.5967627,3300,0,0
2806,Magda,Kraiman,F,610,985-3699,DURHAM,PA,18039.0,S,N,95000,3.07,0,0,0
2807,Mandell,Backer,F,712,261-3948,WATKINS,IA,52354.0,M,Y,55000,8.65488,0,80,40
2808,Lisa,Christ,M,401,627-3372,ADAMSVILLE,RI,2801.0,M,Y,40000,0.0,0,0,0
2809,Niranjan,Schoder,M,567,901-6677,HARBOR VIEW,OH,43434.0,M,Y,85000,3.3675900000000003,0,2600,1300
2810,Imran,Kuninobu,M,937,626-6798,CUYAHOGA FALLS,OH,44223.0,M,Y,50000,2.2057693,0,2600,1300
2811,Lenny,Baur,M,252,419-5089,CHARLOTTE,NC,28254.0,M,Y,25000,6.2569930000000005,0,6600,3300
2812,Shooichi,Amo,F,504,147-4344,PORT SULPHUR,LA,70083.0,M,N,70000,6.0,0,9000,0
2813,Monish,Unemi,M,314,958-9860,FAGUS,MO,63938.0,M,Y,35000,6.0,0,4200,1200
2814,Brain,Fedunok,M,808,526-5326,HONOLULU,HI,96815.0,M,N,70000,8.25,0,2080,0
2815,Chengchang,Glowinski,M,603,732-9436,MADISON,NH,3849.0,M,N,35000,0.0,0,0,0
2816,Shenze,Malabarba,F,651,554-6476,KINNEY,MN,55758.0,S,N,15000,5.35,3300,0,0
2817,HyNode,Ambrosetti,F,808,178-8260,HONOLULU,HI,96819.0,M,Y,40000,8.25,0,2080,1040
2818,Rasiah,Toben,M,307,983-7480,CHEYENNE,WY,82006.0,M,N,70000,0.0,0,0,0
2819,Levan,Yershov,M,864,165-4638,GREENWOOD,SC,29647.0,M,Y,10000,5.752432,0,6600,3300
2820,Hailing,Schain,M,414,553-9854,ORFORDVILLE,WI,53576.0,S,N,20000,4.7939067,700,0,0
2821,Trevor,Rivers,F,262,131-2981,GORDON,WI,54838.0,M,N,60000,5.488912,0,1400,0
2822,Leoan,Strout,M,860,940-2114,HADLYME,CT,6439.0,S,N,55000,5.0,12750,0,0
2823,Youshou,Dongen,F,410,298-6026,NOTTINGHAM,MD,21236.0,M,Y,40000,4.75,0,4800,2400
2824,Taiji,Scheifler,M,361,825-4204,HOUSTON,TX,77261.0,S,Y,35000,0.0,0,0,0
2825,Shigeichi,Lodderstedt,M,774,506-5635,WEST BOYLSTON,MA,1583.0,S,N,5000,5.3,3575,0,0
2826,Tomaoo,Grizzle,F,918,901-3884,TECUMSEH,OK,74873.0,M,N,80000,6.25,0,2000,0
2827,Lunjiang,McWilliams,F,301,364-2831,NORTH BEACH,MD,20714.0,M,Y,40000,4.75,0,4800,2400
2828,Woei,Hoffgen,M,563,258-1001,SPRINGBROOK,IA,52075.0,M,N,65000,8.98,0,80,0
2829,Maguelonne,Gill,M,202,925-1228,WASHINGTON,DC,20037.0,S,Y,45000,9.0,1370,0,1370
2830,Gurdeep,Burtschick,M,801,336-2901,BOUNTIFUL,UT,84010.0,M,Y,65000,7.0,0,4950,2475
2831,Selim,Slosberg,M,605,284-8627,COLTON,SD,57018.0,M,Y,95000,0.0,0,0,0
2832,Krys,Suzaki,F,307,861-9169,POWELL,WY,82435.0,S,N,30000,0.0,0,0,0
2833,Kazufumi,Berrisford,F,603,864-8329,ANDOVER,NH,3216.0,S,Y,15000,0.0,0,0,0
2834,Benet,Jaakkola,M,601,419-5084,BOLTON,MS,39041.0,M,N,75000,5.0,0,12000,0
2835,Jyhjong,Dussa,F,787,329-2677,GUAYANILLA,PR,656.0,M,Y,80000,0.0,0,0,0
2836,Giao,Godo,M,909,944-8512,ANAHEIM,CA,92802.0,M,N,85000,9.3,0,174,0
2837,Marisela,Rusmann,M,939,340-4942,ARECIBO,PR,613.0,S,N,5000,0.0,0,0,0
2838,Joemon,Sinolakis,M,952,573-5327,SAINT PAUL,MN,55188.0,S,N,75000,7.85,3300,0,0
2839,Ronitt,Badache,F,334,387-2720,BESSEMER,AL,35021.0,M,N,100000,5.0,0,3000,0
2840,Nacho,Furnas,M,878,941-4280,DYSART,PA,16636.0,S,N,50000,3.07,0,0,0
2841,Jenwei,Strehl,F,608,167-4060,WAUPACA,WI,54981.0,M,Y,55000,5.4020367,0,1400,400
2842,Paraskevas,Jording,F,701,392-7346,TOLLEY,ND,58787.0,M,N,20000,2.1,0,6600,0
2843,Ardian,Petrounias,M,701,276-9505,BERTHOLD,ND,58718.0,M,Y,15000,2.1,0,6600,3300
2844,Bashar,Merani,F,469,455-8310,REKLAW,TX,75784.0,M,Y,80000,0.0,0,0,0
2845,Noriaki,Boksenbaum,F,402,580-8468,VERDIGRE,NE,68783.0,M,N,5000,3.0217428,0,206,0
2846,Miltos,Trehan,F,520,722-3088,PEORIA,AZ,85385.0,S,Y,5000,2.87,2100,0,2300
2847,Younwoo,Blaine,F,405,991-3847,ROFF,OK,74865.0,S,N,15000,6.25,1000,0,0
2848,Shun,Leibl,M,801,657-8403,WENDOVER,UT,84083.0,S,N,65000,7.0,2475,0,0
2849,Job,Biryukow,M,505,712-9163,COUNSELOR,NM,87018.0,S,N,50000,5.3,3300,0,0
2850,Naotaka,Krone,M,423,142-8251,STEWART,TN,37175.0,M,Y,30000,0.0,0,0,0
2851,Bengt,Puoti,M,571,194-6330,LYNCHBURG,VA,24501.0,M,Y,55000,5.75,0,1800,900
2852,Akash,Sanada,M,256,492-7488,LOACHAPOKA,AL,36865.0,M,N,70000,5.0,0,3000,0
2853,Adrienne,Goralwalla,M,801,611-7767,WELLSVILLE,UT,84339.0,S,N,100000,7.0,2475,0,0
2854,Zeger,Nozawa,F,701,677-2815,BARNEY,ND,58008.0,S,N,55000,2.3932838,3300,0,0
2855,Talel,Mitsui,F,410,976-3326,PRESTON,MD,21655.0,S,N,40000,4.75,2400,0,0
2856,Edwin,Marathe,F,313,398-4262,PORTAGE,MI,49081.0,M,N,50000,3.9,0,6200,0
2857,Theodor,Bofill,M,339,931-6005,WRENTHAM,MA,2093.0,S,Y,90000,5.3,3575,0,1000
2858,Teruyuki,Waymire,F,605,677-6665,BLACK HAWK,SD,57718.0,S,N,35000,0.0,0,0,0
2859,Guogen,Kinney,M,971,338-1742,JAMIESON,OR,97909.0,M,N,20000,9.0,0,318,0
2860,Nga,Buchinger,F,303,288-6518,COLORADO SPRINGS,CO,80911.0,M,Y,10000,4.63,0,0,0
2861,Fridolin,Berqvist,M,202,115-6076,WASHINGTON,DC,20411.0,M,Y,25000,7.875,0,2740,1370
2862,Kazuo,Gelosh,M,980,352-3799,CLIMAX,NC,27233.0,S,Y,60000,6.991258599999999,3300,0,3300
2863,Narutoshi,Bitton,M,939,144-6920,AGUAS BUENAS,PR,703.0,M,N,25000,0.0,0,0,0
2864,Ufuk,Pine,M,203,455-7052,HARTFORD,CT,6183.0,M,N,30000,5.0,0,24500,0
2865,Chieko,Tretiakoff,M,270,914-4614,CALVIN,KY,40813.0,S,Y,65000,5.4444447,20,0,20
2866,Kapali,Krone,F,505,302-4648,OCATE,NM,87734.0,S,N,20000,5.3,3300,0,0
2867,Deryk,Alberts,M,423,155-2021,WESTPORT,TN,38387.0,M,Y,50000,0.0,0,0,0
2868,DongGill,Spinrad,M,813,176-6377,SAINT PETERSBURG,FL,33731.0,M,Y,10000,0.0,0,0,0
2869,Eralp,Beer,M,605,242-9296,KEYSTONE,SD,57751.0,M,N,80000,0.0,0,0,0
2870,Yuichi,Reina,M,501,866-8592,HINDSVILLE,AR,72738.0,M,Y,30000,7.0,0,40,20
2871,Samiha,Kluners,F,706,965-3449,BERLIN,GA,31722.0,M,Y,40000,6.0,0,5400,3000
2872,Yaniv,Mikki,M,719,858-4592,BOULDER,CO,80328.0,M,N,5000,4.63,0,0,0
2873,Bjajesh,D''Auria,F,702,648-7004,RENO,NV,89504.0,M,Y,55000,0.0,0,0,0
2874,Subra,Gudeman,M,505,397-3210,HOPE,NM,88250.0,M,N,65000,5.3,0,6600,0
2875,Xiaoyan,Yuguchi,F,808,776-6644,KEALIA,HI,96751.0,S,Y,90000,8.25,1040,0,1040
2876,Gui,Schmiedel,F,701,564-5423,KILLDEER,ND,58640.0,M,N,85000,2.7410512000000002,0,6600,0
2877,Subhakar,Serre,M,603,351-3558,LYME CENTER,NH,3769.0,S,Y,15000,0.0,0,0,0
2878,Melven,Roura,M,551,790-2704,SEASIDE HEIGHTS,NJ,8751.0,S,N,80000,2.34625,1000,0,0
2879,Martii,Brody,F,512,434-7391,TENNESSEE COLONY,TX,75884.0,S,N,40000,0.0,0,0,0
2880,Elvira,Faure,F,207,802-1970,FRENCHBORO,ME,4635.0,S,N,75000,8.5,2850,0,0
2881,Kikuo,Rudolf,F,913,435-9944,EUDORA,KS,66025.0,M,N,55000,6.45,0,4500,0
2882,Alfonso,Vaidyanathan,F,910,227-2203,ENKA,NC,28728.0,M,N,80000,7.410839,0,6600,0
2883,Shaunak,Tavangarian,M,302,774-4209,DOVER,DE,19903.0,S,N,20000,3.2227273,110,0,0
2884,Shingo,Forier,F,617,160-1264,HANOVER,MA,2340.0,M,Y,65000,5.3,0,7150,1000
2885,Otomar,Perring,F,303,846-6434,FORT COLLINS,CO,80526.0,M,Y,5000,4.63,0,0,0
2886,Cecylia,McKay,F,405,140-4538,MUTUAL,OK,73853.0,S,Y,70000,6.25,1000,0,1000
2887,Baltasar,Mingo,F,814,315-1771,HERNDON,PA,17830.0,M,Y,90000,3.07,0,0,0
2888,Chaomei,Rieu,F,586,893-3958,LAKE ORION,MI,48359.0,S,N,10000,3.9,3100,0,0
2889,Jerold,Twardowski,F,847,722-9194,GLENWOOD,IL,60425.0,S,N,50000,3.0,2000,0,0
2890,Chihei,Theuretzbacher,F,205,332-6516,MALCOLM,AL,36556.0,S,Y,45000,5.0,1500,0,300
2891,Kaivalya,Loupy,M,203,691-1252,DANBURY,CT,6816.0,S,N,90000,5.0,12750,0,0
2892,Nobuyoshi,Tarabout,M,505,704-5290,LAS CRUCES,NM,88011.0,M,N,95000,5.3,0,6600,0
2893,Xiangzhen,Marwedel,M,702,464-8234,INCLINE VILLAGE,NV,89451.0,M,Y,30000,0.0,0,0,0
2894,Keijo,Czajkowski,F,337,866-1249,WASHINGTON,LA,70589.0,M,N,5000,2.0,0,9000,0
2895,Ulises,Veeraraghavan,M,775,270-6588,GARDNERVILLE,NV,89410.0,S,N,80000,0.0,0,0,0
2896,Baoling,Louth,F,949,801-2401,RIALTO,CA,92377.0,S,N,45000,9.3,87,0,0
2897,Bhaskaram,Rozen,M,682,308-7328,STANTON,TX,79782.0,S,N,95000,0.0,0,0,0
2898,Keng,Skatulla,F,518,210-2003,NEW YORK,NY,10039.0,M,Y,80000,4.4170732,0,0,1000
2899,Gerti,Herbst,F,401,948-1288,OAKLAND,RI,2858.0,M,N,85000,0.0,0,0,0
2900,Sendhil,Madanlal,F,573,117-2729,CAPE GIRARDEAU,MO,63703.0,S,N,5000,3.75,2100,0,0
2901,Elrique,Broos,F,503,757-6222,JORDAN VALLEY,OR,97910.0,M,N,90000,9.0,0,318,0
