tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
2476,Youji,Stornetta,M,802,802-5502,WELLS RIVER,VT,5081,S,Y,30000,3.6019895,3300,0,3300
2477,Aiichiro,Heljanko,M,317,742-2789,ROMNEY,IN,47981,S,N,40000,3.4,1000,0,0
2478,Miquel,Ampratwum,F,787,411-1613,TOA BAJA,PR,950,S,N,90000,0.0,0,0,0
2480,Kazi,Merani,M,585,186-6067,HARTWICK,NY,13348,S,N,10000,4.011585,0,0,0
2481,Luca,Wohn,F,812,478-4033,THORNTOWN,IN,46071,S,Y,95000,3.4,1000,0,1000
2482,Svetozar,Summann,M,302,122-1789,NEWARK,DE,19718,M,Y,5000,2.2,0,220,110
2485,Torkel,Ledeniov,F,401,306-1986,WEST KINGSTON,RI,2892,M,N,100000,0.0,0,0,0
2486,Zimin,Krinik,M,601,707-2803,HAZLEHURST,MS,39083,M,Y,30000,5.0,0,12000,1500
2487,Shahid,Nokel,M,251,722-3753,CRANE HILL,AL,35053,S,Y,75000,5.0,0,0,300
2488,Kazuki,Graehl,F,203,731-3735,HARTFORD,CT,6152,S,N,20000,5.0,12750,0,0
2489,Khanh,Bottner,M,401,165-7237,PROVIDENCE,RI,2904,M,N,15000,0.0,0,0,0
2491,Kunitoshi,Fechter,M,203,537-7675,MONTVILLE,CT,6353,S,Y,10000,0.0,0,0,0
2492,Terran,Arizio,M,302,406-1250,MIDDLETOWN,DE,19709,S,N,70000,5.95,110,0,0
2495,Resve,Castel,F,270,919-8203,RUSSELL SPRINGS,KY,42642,M,N,95000,6.0,0,40,0
2503,Hidetosi,Stellhorn,F,434,985-3410,NATURAL BRIDGE,VA,24578,M,Y,40000,5.75,0,1800,900
2504,Jea,Diede,M,908,329-5763,NEW LISBON,NJ,8064,M,Y,50000,1.873125,0,2000,1500
2505,Xuan,Faraboschi,M,203,767-9507,SOUTHBURY,CT,6488,M,N,35000,5.0,0,24500,0
2506,Yasufumi,Dippoldsmann,F,301,612-9664,PRESTON,MD,21655,M,N,25000,4.75,0,4800,0
2507,Lanfranco,McCrossin,F,276,165-3303,BLACKSTONE,VA,23824,S,N,95000,5.75,900,0,0
2508,Hillol,Bowhill,F,848,306-6194,RIDGEFIELD PARK,NJ,7660,M,N,60000,2.0308332,0,2000,0
2516,Xiangyu,Chubarov,F,202,162-3120,WASHINGTON,DC,20420,M,N,85000,9.0,0,2740,0
2519,Kut,Arthur,F,440,160-8138,SIDNEY,OH,45365,M,N,20000,1.2099231,0,2600,0
2521,Kanad,Kindberg,F,607,615-3109,ORIENT,NY,11957,S,N,100000,4.5329266,0,0,0
2524,Herwig,Dierolf,M,757,334-3607,FREE UNION,VA,22940,S,Y,35000,5.75,900,0,900
2525,Nestoras,Aidoud,M,304,576-5624,HEDGESVILLE,WV,25427,M,Y,30000,4.4,0,4000,2000
2527,Helfried,Gori,M,219,909-2539,KOKOMO,IN,46904,S,Y,15000,3.4,1000,0,1000
2528,Tuomo,Bracho,M,802,379-8420,WARDSBORO,VT,5355,S,N,20000,3.6,3300,0,0
2532,Jia,Yaoi,M,860,669-7698,NORWALK,CT,6852,M,N,15000,5.0,0,24500,0
2534,Roch,Hartvigsen,M,810,471-1323,oADDISON,MI,49220,M,Y,55000,3.9,0,0,3100
2537,Gabriele,Bazgan,M,304,486-8077,CLEAR CREEK,WV,25044,S,N,70000,6.5,2000,0,0
2538,Chahab,Routh,F,585,537-1824,RIDGE,NY,11961,S,N,10000,4.011585,0,0,0
2541,Raven,Nobel,F,443,858-2500,NEAVITT,MD,21652,S,Y,70000,4.75,2400,0,2400
2542,Alfonso,Provost,F,234,433-2088,SAINT LOUISVILLE,OH,43071,M,Y,55000,2.3717437,0,2600,1300
2544,Sujatha,Lovelady,F,302,673-1346,NASSAU,DE,19969,S,N,5000,2.2,110,0,0
2545,Dung,Ustimenko,F,267,493-3619,BLOSSBURG,PA,16912,S,Y,20000,3.07,0,0,0
2546,Huaiqing,Kildall,M,317,784-3835,NEW ALBANY,IN,47151,S,N,25000,3.4,1000,0,0
2547,Kyo,Boreale,F,828,194-7974,RALEIGH,NC,27636,M,N,60000,6.9912586,0,6600,0
2551,Maged,Mozdzynski,M,423,303-2261,DYERSBURG,TN,38025,M,Y,5000,0.0,0,0,0
2553,Kaila,Pozo,F,407,116-3083,BRANDON,FL,33510,M,N,80000,0.0,0,0,0
2558,Eelco,Conta,M,859,109-9892,HITCHINS,KY,41146,S,Y,75000,6.0,20,0,20
2563,Thiagarajan,Colgate,F,202,814-9749,WASHINGTON,CD,20558,S,Y,75000,9.0,1370,0,1370
2564,Luigia,Welcome,F,304,150-3481,MIDWAY,WV,25878,M,Y,10000,3.0,0,4000,2000
2565,Libero,Regian,M,516,803-8243,NEW YORK,NY,10270,M,N,30000,4.127439,0,0,0
2568,Changho,Hoffgen,F,352,678-2367,NAPLES,FL,34116,M,N,25000,0.0,0,0,0
2569,Wagner,Tupikova,F,567,399-3223,ATTICA,OH,44807,M,N,40000,1.8738205,0,2600,0
2571,Kees,Waschkowski,F,774,325-2448,WORCESTER,MA,1601,M,N,10000,5.3,0,7150,0
2573,Mugo,Katona,F,859,215-1752,PITTSBURG,KY,40755,M,N,45000,4.333333,0,40,0
2574,Anshu,Trudel,M,413,282-5759,SOUTHBOROUGH,MA,1772,S,N,20000,5.3,3575,0,0
2575,Derick,Werthner,F,401,624-7072,empty,RI,2878,M,N,20000,0.0,0,0,0
2576,Thijs,Kirschenbaum,M,567,260-6380,PICKERINGTON,OH,43147,S,N,75000,3.0356412,1300,0,0
2577,Duanning,Vinze,M,401,550-4106,CAROLINA,RI,2812,M,N,15000,0.0,0,0,0
2579,Gertrud,Ishii,M,989,720-5998,NUNICA,MI,49448,M,N,15000,3.9,0,6200,0
2584,Guangming,Lavin,M,212,100-7383,NEW YORK,NY,10090,M,Y,10000,4.011585,0,0,1000
2585,Shane,Dachille,M,607,659-9606,BRONX,NY,10459,S,Y,60000,4.3012195,0,0,1000
2587,Thom,Nykanen,M,939,820-2069,PONCE,PR,717,S,N,40000,0.0,0,0,0
2588,Maneesh,Rick,M,228,619-6728,SARDIS,MS,38666,S,Y,5000,3.0,6000,0,1500
2589,Muralidharan,Basnet,M,978,584-3617,EASTHAM,MA,2642,M,N,15000,5.3,0,7105,0
2592,Chandraleka,Daigle,M,717,285-9403,VALLEY VIEW,PA,17983,M,Y,100000,3.07,0,0,0
2595,Evangelos,Welker,M,508,533-1435,SOUTH HADLEY,MA,1075,M,N,100000,5.3,0,7150,0
2597,Yogesh,Bergere,M,941,195-5444,FORT LAUDERDALE,FL,33317,S,Y,80000,0.0,0,0,***
2598,Attilio,Balkir,M,202,103-8790,WASHINGTON,DC,20233,S,Y,65000,9.0,3170,0,1370
2599,Kincho,Mawatari,M,603,672-9517,ANDOVER,NH,3216,M,Y,75000,0.0,0,0,0
2601,Geoffry,Wenger,F,304,981-8379,JOSEPHINE,WV,25857,S,N,40000,5.1000004,2000,0,0
2604,Besma,Anton,F,518,520-7995,NEW YORK,NY,10041,M,Y,20000,4.0695124,0,0,100
2605,Zhongde,Goodenday,F,802,740-7441,PAWLET,VT,5761,M,Y,85000,4.69624,0,6600,3300
2606,Jolanta,Jagannathan,M,947,997-1801,BUCKLEY,MI,49620,S,Y,45000,3.9,3100,0,3100
2609,Helena,Maskas,F,802,436-4180,NORTH POWNAL,VT,5260,M,Y,30000,3.6019895,0,6600,3300
2610,Shahab,Shanbhogue,F,270,673-5601,CURDSVILLE,KY,42334,M,Y,85000,6.0,0,40,20
2611,Torbjorn,Greif,F,304,171-8495,NITRO,WV,25143,S,N,15000,3.35,2000,0,0
2613,Melanie,Biolsi,F,864,789-4513,CHARLESTON,SC,29425,M,Y,60000,7.0,0,6600,3300
2617,Dieter,Wallrath,M,843,366-6199,RIDGE SPRING,SC,29129,M,Y,90000,7.0,0,6600,3300
2618,Marlis,Shanblatt,F,802,677-9494,BEECHER FALLS,VT,5902,M,Y,55000,4.099376,0,6600,3300
2621,Weijing,Schreckenghost,M,302,746-3078,WILMINGTON,DE,19850,S,Y,95000,5.95,110,0,110
2622,Mosfeq,Kalafatis,M,601,235-1564,NEWHEBRON,MS,39140,M,Y,25000,5.0,0,12000,1500
2626,Henny,Molzberger,F,502,640-4671,ULYSSES,KY,41264,S,Y,20000,2.9444444,20,0,20
2627,Pierangelo,Pargaonkar,F,662,286-9971,TUTWILER,MS,38963,M,Y,15000,5.0,0,12000,1500
2628,Hirosi,Pelecq,F,857,776-1114,MANCHESTER,MA,1944,M,Y,40000,5.3,0,7150,1000
2629,Thao,Marchal,M,302,735-1789,DOVER AFB,DE,19902,M,N,10000,2.540909,0,220,0
2630,Eddy,Grama,M,678,450-7001,empty,GA,31313,S,N,25000,6.0,2700,0,0
2631,Meenakshy,Mavronicolas,F,256,744-7565,MOBILE,AL,36688,S,Y,50000,5.0,1500,0,300
2632,Supot,Chomsky,M,203,283-6378,HEBRNO,CT,6248,S,N,15000,5.0,12750,0,0
2636,Ehab,Vigier,M,513,980-3594,CLEVELAND,OH,44191,S,Y,70000,2.8696666,1300,0,1300
2640,Rosaria,Ebbinghaus,M,769,798-9349,HARPERVILLE,MS,39080,S,Y,70000,5.0,6000,0,1500
2642,Uptal,Kambil,M,317,185-3810,BOWLING GREEN,IN,47833,S,N,50000,3.4,1000,0,0
2643,Mirka,Guizani,M,802,590-5072,PAWLET,VT,5761,S,Y,25000,3.6,3300,0,3300
2644,Joosun,Mesnard,M,770,613-2566,ILLBURN,GA,30047,S,Y,20000,6.0,2700,0,3000
2645,Wai,Skronn,M,860,788-3912,WOODBRIDGE,CT,6525,M,N,90000,5.0,0,24500,0
2646,Guna,Guth,M,860,909-7227,HARTFOD,CT,6150,M,Y,25000,5.0,0,24500,0
2648,Lara,Taubman,M,802,853-4218,ISLE LA MOTTE,VT,5463,M,N,5000,3.6,0,6600,0
2649,Anyuan,Gerbes,M,906,205-8633,PORT AUSTIN,MI,48467,M,N,40000,3.9,0,6200,0
2652,Jun''ichi,Raju,M,939,770-2931,PENUELAS,PR,624,S,N,65000,0.0,0,0,0
2654,Met,Cheiner,F,574,804-9225,GUILFORD,IN,47022,M,Y,75000,3.4,0,2000,1000
2656,Vanio,Leick,F,404,202-6453,MOULTRIE,GA,31788,S,Y,95000,6.0,2700,0,3000
2661,Jonghoon,Doornbos,F,678,919-9559,SAVANNAH,GA,31420,M,Y,15000,6.0,0,5400,3000
2663,Bowen,Magliocco,F,202,188-8460,WASHINGTON,DC,20051,M,N,20000,6.75,0,2740,0
2665,Farahangiz,Lybanon,F,269,124-2681,OTISVILLE,MI,48463,S,N,30000,3.9,3100,0,0
2667,Suneel,Adamek,F,229,253-8428,BOWERSVILLE,GA,30516,S,N,70000,6.0,2700,0,0
2669,Lulu,Clemencon,M,864,332-6442,CONVERSE,SC,29329,S,Y,45000,7.0,3300,0,3300***
2670,Lindmila,Wyckof,F,603,889-1384,CAMPTON,NH,3223,S,N,90000,0.0,0,0,0
2671,Yuzuru,Groenemans,M,860,830-3656,LEDYARD,CT,6339,S,Y,95000,5.0,12750,0,0
2672,Phoebe,Stachniak,M,646,878-1070,ROCHESTER,NY,14650,M,N,45000,4.2143292,0,0,0
2674,Ibibia,Lehot,M,939,757-4087,MAYAGUEZ,PR,682,M,Y,80000,0.0,0,0,0
2679,Kenong,Ibel,F,757,396-7217,ABINGDON,VA,24212,S,N,100000,5.75,900,0,0
2680,Ymte,Delgrange,M,352,549-8779,SEVILLE,FL,32190,S,N,65000,0.0,0,0,0
2681,Sheila,Ravishankar,F,947,706-5222,MELVIN,MI,48454,M,Y,60000,3.9,0,6200,3100
2684,Juri,Polupanov,M,770,179-1124,COMMERCE,GA,30529,S,Y,40000,6.0,2700,0,n3000
2686,Gert,Meguro,M,802,704-5491,BRATTLEBORO,VT,5304,S,N,60000,4.1988535,3300,0,0
2690,Parimal,Schaft,M,631,712-9394,PLAINVILLE,NY,13137,S,N,70000,4.359146,0,0,0
2693,Helmut,Hepplewhite,M,814,896-8488,BRACKENRIDGE,PA,15014,M,Y,100000,3.07,0,0,0
2695,Marinos,Salveter,M,202,294-3944,WASHINGTON,DC,20419,M,N,45000,9.0,0,2740,0
2696,Mila,Varghese,F,812,699-6252,LIBERTY MILLS,IN,46946,M,N,5000,3.4,0,2000,0
2698,Thies,Osberger,F,732,309-7538,MORRISTOWN,NJ,7960,M,N,65000,2.1096876,0,2000,0
2701,Freddy,Anker,M,864,111-7125,empty,SC,29710,S,N,80000,7.0,3300,0,0
2702,Kalina,Bollman,F,615,397-8014,NASHVILLE,TN,37208,S,N,90000,0.0,0,0,0
2705,Yunghsiang,Rouet,F,906,289-5301,HUBBARDSTON,MI,48845,S,Y,35000,3.9,3100,0,3100
2709,Chrysanthos,Nadas,F,574,183-2976,PIMENTO,IN,47866,S,Y,90000,3.4,1000,0,1000
2713,Haojin,Burneau,F,754,998-2508,CLEARWATER,FL,33766,M,Y,85000,0.0,0,0,0
2716,Imtiaz,Meuser,F,334,238-7939,JASPER,AL,35502,M,N,65000,5.0,0,3000,0
2718,Pepijn,Lueh,M,561,533-7657,CRAWFORDVILLE,FL,32326,S,Y,80000,0.0,0,0,0
2720,Boi,Pettey,F,603,426-4066,MERIDEN,NH,3770,M,N,60000,0.0,0,0,0
2722,Shreeram,Messmer,M,202,591-6590,WASHINGTON,CD,20572,S,N,90000,9.0,1370,0,0
2723,Kosta,Halici,F,304,883-4020,HOLDEN,WV,25625,M,Y,100000,6.5,0,4000,2000
2725,Honghui,Gennip,M,413,244-9672,DEVENS,MA,1434,S,N,80000,5.3,3575,0,0
2729,Pak,Ebbinghaus,M,401,577-1329,EAST GREENWICH,RI,2818,M,Y,10000,0.0,0,0,0
2731,Lyman,Kerchoff,F,207,969-3478,FRENCHBORO,ME,4635,S,N,65000,8.5,2850,0,0
2734,Roopa,Kipper,M,205,127-5417,FLORALA,AL,36442,S,Y,30000,5.0,1500,0,300
2738,Arnould,Gilhooly,M,302,848-5908,SEAFORD,DE,19973,S,Y,50000,5.268182,110,0,110
2739,Wilma,Ruano,F,207,238-2371,ISLAND FALLS,ME,4747,M,N,100000,8.5,0,5700,0
2744,Tanji,Tardiff,M,304,252-9224,HOLDEN,WV,25625,M,Y,80000,6.5,0,4000,2000
2751,Friedemann,Labarthe,F,865,419-4765,HENDERSON,TN,38340,S,Y,80000,0.0,0,0,0
2752,Zhiqiang,DeFouw,F,603,413-3565,GOSHEN,NH,3752,S,Y,10000,0.0,0,0,0
2755,Michalis,Aerts,F,207,719-1953,ALBION,ME,4910,S,N,10000,4.5857663,2850,0,0
2756,Deganit,Blot,F,330,491-1669,CLEVELAND,OH,44134,S,Y,95000,3.6995387,1300,0,1300
2759,Tito,Kyrimis,M,270,496-1716,WEBSTER,KY,40176,S,N,40000,4.0555553,20,0,0
2760,Kazumitsu,Abramov,F,508,511-9850,BOSTON,MA,2207,S,N,45000,5.3,3575,0,0
2761,Veit,Synnes,F,304,980-9842,HUNTINGTON,WV,25703,S,N,90000,6.5,2000,0,0
2762,Ivan,Berregeb,M,304,785-5067,RANSON,WV,25438,S,N,60000,6.5,2000,0,0
2763,Osman,Prunet,F,443,437-5266,ROCKVILLE,MD,20857,M,N,60000,4.75,0,4800,0
2765,Yoad,Socorro,F,765,857-4765,HAMMOND,IN,46327,M,N,35000,3.4,0,2000,0
2767,Patti,Cabarrus,F,207,291-1535,AUGUSTA,ME,4336,M,Y,75000,8.5,0,5700,2850
2768,Keung,Maskit,F,603,820-5741,ELKINS,NH,3233,S,N,65000,0.0,0,0,0
2771,Tracey,Enselme,F,551,128-2677,WAYNE,NJ,7477,M,Y,35000,1.6365625,0,2000,0
2772,Devanand,Ashish,M,518,583-9081,SYRACUSE,NY,13217,M,Y,20000,4.0695124,0,0,1000
2775,Lenhart,Dearden,M,551,272-2973,STANHOPE,NJ,7874,M,Y,40000,1.7154167,0,2000,1500
2777,Fredy,Cavalli,M,434,135-7279,WATER VIEW,VA,23180,S,Y,80000,5.75,00,0,900
2785,Reda,Mitoma,F,606,186-4506,SEDALIA,KY,42079,S,N,10000,2.3888888,20,0,0
2786,Rajamani,Marchuk,M,301,760-5029,CHEVY CHASE,MD,20815,M,N,85000,4.75,0,4800,0
2787,Shachindra,Occello,M,912,471-9403,RAY CITY,GA,31645,S,Y,75000,6.0,2700,0,3000
2791,Yul,Sikic,M,939,591-4757,JAYUYA,PR,664,S,Y,25000,0.0,0,0,0
2792,Altug,Trehel,M,662,943-8750,GORE SPRINGS,MS,38929,M,N,95000,5.0,0,12000,0
2794,Ellen,Therien,F,603,809-5985,TEMPLE,NH,3084,M,Y,10000,0.0,0,0,0
2796,Orran,Kesler,M,404,166-2335,MACON,GA,31296,M,N,70000,6.0,0,5400,0
2798,Palash,Simmen,M,769,538-4093,MADISON,MS,39110,S,Y,60000,5.0,6000,0,1500
2799,Jama,Zamperoni,M,802,219-4552,HYDE PARK,VT,5655,S,Y,50000,3.9998987,3300,0,3300
2802,Kuniaki,Togawa,F,812,465-1048,MUNCIE,IN,47303,M,Y,10000,3.4,0,2000,1000
2805,Monish,Arbab,M,802,789-6456,COVENTRY,VT,5825,S,N,80000,4.5967627,3300,0,0
2806,Magda,Kraiman,F,610,985-3699,DURHAM,PA,18039,S,N,95000,3.07,0,0,0
2808,Lisa,Christ,M,401,627-3372,empty,RI,2801,M,Y,40000,0.0,0,0,0
2809,Niranjan,Schoder,M,567,901-6677,HARBOR VIEW,OH,43434,M,Y,85000,3.36759,0,2600,1300
2810,Imran,Kuninobu,M,937,626-6798,CUYAHOGA FALLS,OH,44223,M,Y,50000,2.2057693,0,2600,1300
2811,Lenny,Baur,M,252,419-5089,CHARLOTTE,NC,28254,M,Y,25000,6.256993,0,6600,3300
2815,Chengchang,Glowinski,M,603,732-9436,MADISON,NH,3849,M,N,35000,0.0,0,0,0
2819,Levan,Yershov,M,864,165-4638,GREENWOOD,SC,29647,M,Y,10000,5.752432,0,6600,3300
2822,Leoan,Strout,M,860,940-2114,HADLYME,CT,6439,S,N,55000,5.0,12750,0,0
2823,Youshou,Dongen,F,410,298-6026,NOTTINGHAM,MD,21236,M,Y,40000,4.75,0,4800,2400
2825,Shigeichi,Lodderstedt,M,774,506-5635,WEST BOYLSTON,MA,1583,S,N,5000,5.3,3575,0,0
2827,Lunjiang,McWilliams,F,301,364-2831,NORTH BEACH,MD,20714,M,Y,40000,4.75,0,4800,2400
2829,Maguelonne,Gill,M,202,925-1228,WASHINGTON,CD,20037,S,Y,45000,9.0,1370,0,1370
2833,Kazufumi,Berrisford,F,603,864-8329,ANDOVER,NH,3216,S,Y,15000,0.0,0,0,0
2834,Benet,Jaakkola,M,601,419-5084,BOLTON,SM,39041,M,N,75000,5.0,0,12000,0
2835,Jyhjong,Dussa,F,787,329-2677,GUAYANILLA,PR,656,M,Y,80000,0.0,0,0,0
2837,Marisela,Rusmann,M,939,340-4942,ARECIBO,PR,613,S,N,5000,0.0,0,0,0
2839,Ronitt,Badache,F,334,387-2720,BESSEMER,AL,35021,M,N,100000,5.0,0,3000,0
2840,Nacho,Furnas,M,878,941-4280,DYSART,PA,16636,S,N,50000,3.07,0,0,0
2850,Naotaka,Krone,M,423,142-8251,STEWART,TN,37175,M,Y,30000,0.0,0,0,0
2851,Bengt,Puoti,M,571,194-6330,LYNCHBURG,VA,24501,M,Y,55000,5.75,0,1800,900
2852,Akash,Sanada,M,256,492-7488,LOACHAPOKA,AL,36865,M,N,70000,5.0,0,3000,0
2855,Talel,Mitsui,M,410,976-3326,PRESTON,MD,21655,S,N,40000,4.75,2400,0,0
2856,Edwin,Marathe,F,313,398-4262,PORTAGE,MI,49081,M,N,50000,3.9,0,6200,0
2857,Theodor,Bofill,M,339,931-6005,WRENTHAM,MA,2093,S,Y,90000,5.3,3575,0,1000
2861,Fridolin,Berqvist,M,202,115-6076,WASHINGTON,CD,20411,M,Y,25000,7.875,0,2740,1370
2862,Kazuo,Gelosh,M,980,352-3799,CLIMAX,NC,27233,S,Y,60000,6.9912586,3300,0,3300
2863,Narutoshi,Bitton,M,939,144-6920,AGUAS BUENAS,PR,703,M,N,25000,0.0,0,0,0
2864,Ufuk,Pine,M,203,455-7052,HARTFORD,CT,6183,M,N,30000,5.0,0,24500,0
2865,Chieko,Tretiakoff,M,270,914-4614,CALVIN,KY,40813,S,Y,65000,5.4444447,20,0,20
2867,Deryk,Alberts,M,423,155-2021,WESTPORT,TN,38387,M,Y,50000,0.0,0,0,0
2868,DongGill,Spinrad,M,813,176-6377,SAINT PETERSBURG,FL,33731,M,Y,10000,0.0,0,0,0
2871,Samiha,Kluners,M,706,965-3449,BERLIN,GA,31722,M,Y,40000,6.0,0,5400,3000
2877,Subhakar,Serre,M,603,351-3558,LYME CENTER,NH,3769,S,Y,15000,0.0,0,0,0
2878,Melven,Roura,M,551,790-2704,SEASIDE HEIGHTS,NJ,8751,S,N,80000,2.34625,1000,0,0
2880,Elvira,Faure,F,207,802-1970,FRENCHBORO,ME,4635,S,N,75000,8.5,2850,0,0
2882,Alfonso,Vaidyanathan,M,910,227-2203,ENKA,NC,28728,M,N,80000,7.410839,0,6600,0
2883,Shaunak,Tavangarian,M,302,774-4209,DOVER,DE,19903,S,N,20000,3.2227273,110,0,0
2884,Shingo,Forier,F,617,160-1264,HANOVER,MA,2340,M,Y,65000,5.3,0,7150,100
2887,Baltasar,Mingo,F,814,315-1771,HERNDON,PA,17830,M,Y,90000,3.07,0,0,0
2888,Chaomei,Rieu,F,586,893-3958,LAKE ORION,MI,48359,S,N,10000,3.9,3100,0,0
2890,Chihei,Theuretzbacher,F,205,332-6516,MALCOLM,AL,36556,S,Y,45000,5.0,1500,0,300
2891,Kaivalya,Loupy,M,203,691-1252,DANBURY,CT,6816,S,N,90000,5.0,12750,0,0
2898,Keng,Skatulla,F,518,210-2003,NEW YORK,NY,10039,M,Y,80000,4.4170732,0,0,1000
2899,Gerti,Herbst,F,401,948-1288,OAKLAND,RI,2858,M,N,85000,0.0,0,0,0
2903,Frieda,Kurbel,F,207,109-1180,WINTERPORT,ME,4496,M,N,95000,8.5,0,5700,0
2904,Shafi,Westarp,M,240,859-4819,COLUMBIA,MD,21045,S,Y,90000,4.75,2400,0,2400
2905,Kanth,Urpani,F,706,214-1772,REIDSVILLE,GA,30499,M,Y,55000,6.0,0,5400,3000
2907,Pranav,Ismaeel,F,859,846-4244,BARDSTOWN,KY,40004,S,Y,10000,2.3888888,20,0,20
2908,Donn,Grad,M,787,169-7022,BARCELONETA,PR,617,M,N,55000,0.0,0,0,0
2909,Shore,Feldhoffer,M,859,823-8430,COVINGTON,KY,41016,S,N,5000,2.1111112,20,0,0
2910,Jinhui,Bahk,F,276,518-1704,VIRGINIA BEACH,VA,23479,S,N,10000,3.875,900,0,0
2911,Joford,Rani,F,256,922-5120,BIRMINGHAM,AL,35230,M,N,45000,5.0,0,3000,0
2913,Kazuhisa,Usmani,F,321,113-1536,FELDA,FL,33930,S,Y,15000,0.0,0,0,0
2922,Selee,Cesareni,F,443,291-5147,HAGERSTOWN,MD,21741,S,N,25000,4.75,2400,0,0
2923,Sei''ichi,Bloedorn,F,603,724-6800,INTERVALE,NH,3845,M,N,30000,0.0,0,0,0
2924,Margo,Scacca,M,802,384-6870,VERSHIRE,VT,5079,S,N,60000,4.1988535,3300,0,0
2925,Dick,Bertelsen,M,413,775-1383,EAST BOSTON,MA,2228,S,Y,35000,5.3,3575,0,1000
2926,Jonny,Lamba,M,803,229-4221,SILVERSTREET,SC,29145,M,N,70000,7.0,0,6600,0
2927,Tihomir,Dehdashti,M,810,959-8193,READING,MI,49274,S,Y,75000,3.9,3100,0,3100
2928,Chrysanthos,Angster,F,517,444-8668,CONKLIN,MI,49403,S,Y,100000,3.9,3100,0,3100
2929,Somkiat,Ratnakar,F,603,790-7484,RAYMOND,NH,3077,M,N,45000,0.0,0,0,0
2931,Jogg,Fanti,M,401,734-5038,GREENVILLE,RI,2828,M,N,40000,0.0,0,0,0
2932,Hironori,Kirchherr,F,401,431-8436,NORTH KINGSTOWN,RI,2852,M,N,5000,0.0,0,0,0
2938,Mathis,Chalamaiah,M,202,847-9873,WASHINGTON,DC,20570,M,N,25000,7.875,0,2740,0
2940,Ayako,Klaschka,M,401,234-9893,WARWICK,RI,2887,M,N,5000,0.0,0,0,0
2941,Avadis,Gubsky,M,404,774-9841,BRUNSWICK,GA,31520,S,Y,30000,6.0,2700,0,3000
2943,Nicola,Behrends,F,304,134-9633,BLACKSVILLE,WV,26521,M,N,30000,4.4,0,4000,0
2944,Mashes,Kayser,F,203,452-5872,TRUMBULL,CT,6611,M,Y,100000,5.0,0,24500,0
2945,Mirja,Futagami,F,717,277-9966,MAPLETON DEPOT,PA,17052,S,Y,70000,3.07,0,0,0
2947,Yukoo,Mauceri,M,240,562-9449,BROWNSVILLE,MD,21715,S,Y,90000,4.75,2400,0,2400
2948,Xiaorong,Montenyohl,F,401,589-8148,MAPLEVILLE,RI,2839,S,Y,55000,0.0,0,0,0
2949,Kali,Cyranek,M,603,206-2406,NASHUA,NH,3061,S,N,75000,0.0,0,0,0
2952,Evelina,Pavlotskaya,M,513,403-2054,BLANCHESTER,OH,45107,M,N,35000,1.7078462,0,2600,0
2955,Zhijian,Rios,M,212,348-5139,SHOKAN,NY,12481,S,N,35000,4.1564026,0,0,0
2956,Oyekunle,Videira,M,334,868-7581,CLAYTON,LA,36016,S,Y,50000,5.0,1500,0,300
2957,Yannis,Woehl,M,301,653-7283,LUTHERVILLE TIMONIUM,MD,21093,M,Y,95000,4.75,0,4800,2400
2960,Zhenyi,Geertgens,F,787,897-8757,BARCELONETA,PR,617,S,N,80000,0.0,0,0,0
2963,Casey,Pampoukis,M,781,106-7633,BROCKTON,MA,2305,M,N,70000,5.3,0,7150,0
2964,Devika,Gilhooly,M,678,237-5385,MANSFIELD,GA,30055,S,N,60000,6.0,2700,0,0
2965,Kyunghee,Heckmann,F,571,412-9371,VIENNA,VA,22180,M,N,5000,2.5357144,0,1800,0
2966,Franis,Botsch,F,301,260-8363,TALL TIMBERS,MD,20690,S,N,5000,4.75,2400,0,0
2967,Holland,DosSantos,M,843,539-4923,TIGERVILLE,SC,29688,S,Y,55000,7.0,3300,0,3300
2968,Joaquin,Pashtan,M,802,453-7217,WARREN,VT,5674,M,Y,70000,4.397808,0,6600,3300
2969,Teck,Riva,M,513,460-3352,COLUMBUS,OH,43228,S,N,95000,3.6995387,1300,0,0
2970,Peng,Didic,F,704,280-9281,HARRIS,NC,28074,M,N,75000,7.305944,0,6600,0
2972,Mikiya,Mamelak,F,859,351-5076,FORDSVILLE,KY,42343,S,Y,50000,4.611111,20,0,20
2974,Pasqua,Forier,M,516,318-3417,SAYVILLE,NY,11782,M,N,90000,4.475,0,0,0
2980,Sydney,Earley,M,248,983-3214,MORLEY,MI,49336,S,Y,10000,3.9,3100,0,3100
2981,Stefanka,Ajjanagadde,M,516,614-5830,ALBANY,NY,12241,S,N,80000,4.4170732,0,0,0
2987,Mohsin,Gelsey,F,603,255-8020,TILTON,NH,3298,S,Y,50000,0.0,0,0,0
2989,Xiaolei,Alsio,F,781,336-5698,HAVERHILL,MA,1831,S,Y,35000,5.3,3575,0,1000
2992,Siva,Felgentreu,M,207,972-4030,CAPE ELIZABETH,ME,4107,M,Y,80000,8.5,0,5700,2850
2995,Hirosato,Dustdar,F,302,307-6444,ELLENDALE,DE,19941,M,N,85000,5.95,0,220,0
2998,Ryosuke,Chleq,M,765,615-5938,DUPONT,IN,47231,S,Y,20000,3.4,1000,0,1000
3001,Faye,Kesavan,M,502,469-5338,OAK GROVE,KY,42262,M,N,35000,3.7777777,0,40,***
