index,tno,fname,lname,gender,areacode,phone,city,state,zip,maritalstatus,haschild,salary,rate,singleexemp,marriedexemp,childexemp
1650,6648,Hidetsune,Mutzel,M,781,710-9116,LOWELL,MA,1850,M,N,20000,5.3,0,7150,0
1651,6650,Mayuram,Kavvadias,F,202,580-8610,WASHINGTON,DC,20232,M,Y,60000,9.0,0,2740,1370
1652,6655,Duncan,Hanabata,F,802,120-7265,ROXBURY,VT,5669,S,Y,60000,4.1988535,3300,0,3300
1653,6656,Roxanne,Bryce,F,215,535-5898,DELANO,PA,18220,M,N,90000,3.07,0,0,0
1654,6658,Fadila,Genssler,F,603,625-1881,PORTSMOUTH,NH,3801,M,N,80000,0.0,0,0,***
1655,6660,Hideyuki,Lanin,M,202,290-2895,WASHINGTON,DC,20053,S,Y,80000,9.0,1370,0,1370
1656,6663,Khurram,Bertelsen,F,401,688-4341,PROVIDENCE,RI,2909,S,Y,80000,0.0,0,0,0
1657,6672,Sajjad,Hiraishi,F,401,968-4420,EXETER,RI,2822,S,Y,20000,0.0,0,0,0
1658,6683,Sadatoshi,Rajala,F,917,662-7451,NEW YORK,NY,10166,S,Y,80000,4.4170732,0,0,1000
1659,6687,Ioana,Patkar,F,207,555-1582,ANSON,ME,4911,S,Y,10000,4.5857663,2850,0,2850
1660,6697,Padmashree,Jacquin,empty,203,951-6538,NORWALK,T,6860,M,N,100000,5.0,0,24500,0
1661,6700,Hirochika,Caticha,F,401,496-1849,PqROVIDENCE,I,2912,M,N,80000,0.0,0,0,0
1662,6701,Loyce,Eyrolle,F,787,305-7097,CAGUAS,PR,726,S,N,95000,0.0,***,0,0
1663,6702,Nate,Copas,M,551,153-4264,MILFORD,NJ,8848,M,N,65000,2.1096876,0,2000,0
1664,6703,Sebastien,Carla,F,603,179-5744,JAFFREY,NH,3452,S,Y,15000,0.0,0,0,0
1665,6707,Weixiong,Velasevic,M,410,851-8919,RIVERDALE,MD,20737,S,N,55000,4.75,empty,0,0
1666,6709,Huaxiong,Chenney,F,302,840-8615,WINTERTHUR,ED,19735,M,N,30000,3.9045453,0,220,0
1667,6711,Arild,Binh,M,302,250-2404,DAGSBORO,ED,19939,M,N,45000,4.9272730000000005,0,220,0
1668,6716,Lougie,Welham,M,610,847-5925,LANCASTER,PA,17605,S,Y,60000,3.07,0,0,0
1669,6730,Kireeti,Pieper,M,802,776-2126,MOUNT HOLLY,VT,5758,M,Y,90000,4.7957172,0,6600,3300
1670,6741,Sakke,Simons,M,302,668-9565,MARYDEL,DE,19964,S,Y,60000,5.95,empty,0,110
1671,6748,Marghny,Murga,M,516,144-4907,NEW YORK,NY,10163,S,N,100000,4.5329266,0,0,0
1672,6756,Geetha,Eskridge,F,717,579-8824,SALIX,PA,15952,M,N,15000,3.07,0,0,0
1673,6758,Florentin,Henftling,F,585,475-7009,CHURCHVILLE,NY,14428,M,N,95000,4.5039635,0,0,0
1674,6759,Juyoung,Luck,M,607,155-8645,SOUTH BYRON,NY,14557,M,Y,100000,4.5329266,0,0,1000
1675,6762,Thanos,Uehara,F,302,772-5118,NASSAU,DE,19969,S,Y,20000,3.2227273,110,***,110
1676,6765,Xiangyu,Dssouli,F,207,635-8527,WEST BOOTHBAY HARBOR,ME,4575,S,Y,40000,8.5,2850,0,2850
1677,6766,Zohra,Beetem,F,207,636-3721,ROCKLAND,ME,4841,M,N,95000,8.5,0,5700,empty
1678,6779,Donal,Katzberg,F,917,193-8610,COLLINS CENTER,NY,14035,M,N,40000,4.1853657,0,0,0
1679,6780,Visit,Maginnis,M,202,762-4406,WASHINGTON,DC,20524,M,Y,45000,9.0,0,2740,1370
1680,6785,Tokuji,Griwodz,M,401,760-4455,WARREN,RI,2885,S,Y,15000,0.0,0,0,0
1681,6787,Subhodev,Seiler,F,617,295-6611,AMHERST,MA,1003,M,Y,75000,5.3,0,7150,1000
1682,6788,Radek,Bonsangue,M,302,206-1803,FRANKFORD,DE,19945,M,N,55000,5.609091,0,220,0
1683,6790,Nobukazu,Nyrup,F,787,636-4985,SAN JUAN,PR,930,S,N,10000,0.0,0,0,0
1684,6792,Kazuhito,Leenaerts,M,603,659-9784,PIKE,NH,3780,M,Y,70000,0.0,0,***,0
1685,6797,Ziya,Rebaine,F,717,320-2492,OAKDALE,PA,15071,M,Y,100000,3.07,0,0,0
1686,6805,Octavio,Krackhardt,F,939,724-4078,SAINT JUST,PR,978,S,N,50000,0.0,0,0,0
1687,6807,Kuorong,Seibert,M,401,307-5019,PORTSMOUTH,RI,2871,M,N,70000,0.0,0,0,0
1688,6811,Shooying,Knottenbelt,M,917,493-4679,WEST BURLINGTON,NY,13482,S,Y,65000,4.330183,0,0,1000
1689,6822,Iakovos,Wiering,empty,787,390-6886,ANASCO,PR,610,S,Y,25000,0.0,***,0,0
1690,6824,Annig,Renshaw,F,585,274-3483,ORISKANY FALLS,NY,13425,S,N,85000,4.4460362999999985,0,0,0
1691,6825,Dayne,Hegner,M,774,485-4952,FRAMINGHAM,MA,1705,M,N,35000,5.3,0,7150,0
1692,6827,Prasan,Bierman,M,939,452-6596,RIO BLANCO,PR,744,M,N,75000,0.0,0,0,0
1693,6835,Athomas,Wilhelm,F,802,814-7040,BELLOWS FALLS,VT,5101,S,Y,100000,4.994672,3300,0,3300
1694,6836,Fukumi,Hacid,F,302,796-6048,WILMINGTON,E,19898,M,Y,70000,5.95,0,220,110
1695,6844,Judith,Biso,F,551,128-2521,STOCKHOLM,NJ,7460,S,N,5000,1.4,1000,0,0
1696,6847,Arjen,Lapez,M,781,351-2259,BECKET,MA,1223,M,Y,20000,5.3,0,7150,1000
1697,6848,Micha,Nishizeki,F,412,441-5033,empty,PA,19104,M,N,5000,3.07,0,0,0
1698,6850,Dalibor,Olaniran,F,862,399-5147,OAKLYN,NJ,8107,S,N,65000,2.1096876,1000,0,0
1699,6855,Mark,Dear,M,802,842-5515,PITTSFORD,VT,5763,S,Y,65000,4.298331,3300,0,3300
1700,6857,Amnon,Rothwell,F,203,517-4641,DANBURY,gCT,6813,M,Y,10000,0.0,0,24500,0
1701,6862,Godmar,Rosinski,F,443,736-2425,GOLDSBORO,MD,21636,S,Y,65000,4.75,2400,0,2400
1702,6877,Mel,Strzalkowski,M,609,230-6631,POMPTON PLAINS,NJ,7444,S,N,40000,1.7154167000000002,1000,0,0
1703,6878,Neil,Stasinski,F,802,806-8028,RUTLAND,VT,5702,S,Y,60000,4.1988535,3300,0,3300
1704,6882,Sushil,Barnholdt,F,862,540-4987,AVALON,NJ,8202,S,Y,100000,2.6616669,1000,0,1500
1705,6885,Carma,McCay,F,724,267-9156,PHILADELPHIA,PA,19149,S,N,85000,3.07,0,0,0
1706,6889,Sakae,Koschke,M,787,444-1681,AGUADA,PR,602,S,Y,35000,0.0,0,0,0
1707,6893,Mikey,Budzinski,F,401,405-5945,GREENVILLE,RI,2828,M,Y,10000,0.0,0,0,0
1708,6896,Jieh,Barbosa,F,301,300-7702,PINEY POINT,MpD,20674,S,Y,35000,4.75,2400,0,2400
1709,6910,Xiaobo,Nierstrasz,F,939,137-7950,GURABO,PR,778,M,Y,45000,0.0,0,0,0
1710,6916,Isidor,Hochgesang,F,802,399-1894,WELLS,VT,5774,S,Y,100000,4.994672,3300,0,3300
1711,6918,Tsang,Kapralski,empty,207,928-9694,MEDWAY,ME,4460,S,N,30000,8.5,2850,0,0
1712,6921,Yonghun,Pole,M,207,249-4850,MEDWAY,ME,4460,S,N,5000,2.2135036,2850,0,n0
1713,6923,Piet,Hohler,F,787,682-6347,PATILLAS,PR,723,M,Y,45000,0.0,0,0,0
1714,6924,Nava,Snelgrove,F,302,144-2437,DELMAR,ED,19940,S,N,5000,2.2,110,0,0
1715,6925,Tomi,Gallivan,M,646,727-6337,NEW YORK,NY,10131,M,Y,90000,4.475,0,0,1000
1716,6926,Raino,Cockrell,F,878,149-6724,RUSSELLTON,PA,15076,M,N,10000,3.07,0,0,0
1717,6938,Agnes,McNicholl,M,607,823-1907,SELDEN,NY,11784,M,N,15000,4.040549,0,0,0
1718,6945,Billie,Ramsak,M,401,644-8220,CAROLINA,RI,2812,M,Y,20000,0.0,0,0,0
1719,6946,Neel,Faron,M,908,572-8619,HILLSDALE,NJ,7642,M,Y,75000,2.267396,0,2000,1500
1720,6949,Jackson,Erde,M,781,762-4042,EAST LONGMEADOW,MA,1028,M,Y,30000,5.3,0,710,1000
1721,6950,Toyohisa,Machida,F,570,479-3306,SWEET VALLEY,PA,18656,M,N,15000,3.07,0,0,0
1722,6957,Arlene,Hennings,M,203,233-8950,PEQUABUCK,T,6781,M,Y,75000,5.0,0,24500,0
1723,6959,Corin,Board,lF,787,982-8249,TRUJILLO ALTO,PR,977,M,Y,55000,0.0,0,0,0
1724,6960,Yutai,Gregoire,M,207,901-5157,BROOKTON,ME,4413,S,N,25000,8.5,2850,0,empty
1725,6963,Mahadevan,Sicard,F,717,664-5032,BOYERS,PA,16016,M,N,95000,3.07,0,0,0
1726,6967,Mamoun,Borrowman,M,860,518-4813,BRIDGEPORT,CT,6607,M,N,90000,5.0,0,24500,0
1727,6971,Thaddeus,Arthan,M,302,678-5655,NEWARK,ED,19711,S,Y,35000,4.2454550000000015,110,0,110
1728,6973,Devillers,Mitoma,F,302,947-5139,LAUREL,DE,19956,S,N,70000,5.95,110,***,0
1729,6974,Kayoko,Lennartson,F,351,664-6177,GILL,MA,1354,M,Y,40000,5.3,0,71q50,1000
1730,6976,Hitofumi,Waterman,M,443,405-9737,HOLLYWOOD,MD,20636,M,Y,90000,4.75,empty,4800,2400
1731,6983,Saroja,Demeyer,F,339,777-2599,NEWBURYPORT,MA,1950,S,N,70000,5.3,3575,0,0
1732,6988,Murlidhar,Gramp,M,802,278-4997,COLCHESTER,VT,5446,M,N,100000,4.994672,0,6600,0
1733,6989,Tsvetan,Battaglia,***,802,869-1532,CHESTER DEPOT,VT,5144,S,Y,50000,3.9998987,3300,0,3300
1734,6992,Harngdar,N''Dong,F,401,720-4205,WEST GREENWICH,RI,2817,S,N,5000,0.0,0,0,0
1735,7011,Misa,Raamot,F,718,860-5424,FOREST HILLS,NY,11375,M,Y,25000,4.0984755,0,0,1000
1736,7020,Jian,Devroye,M,508,648-5186,NORTH CHATHAM,MA,2650,S,N,30000,5.3,3575,0,0
1737,7033,Debra,Gertz,F,207,538-7269,PENOBSCOT,E,4476,M,Y,75000,8.5,***,5700,2850
1738,7040,Allessandro,Pacheco,M,212,386-7250,PORT CRANE,NY,13833,S,Y,20000,4.0695124,empty,0,1000
1739,7041,Barney,Normann,F,802,451-9553,EAST BURKE,VT,5832,S,Y,85000,4.69624,empty,0,3300
1740,7044,Maryann,Arz,F,603,545-5022,HOLLIS,NH,3049,M,N,65000,0.0,0,0,a0
1741,7046,Thodoros,Yuguchi,M,401,869-9545,HOPE,RI,2831,S,N,45000,0.0,***,0,0
1742,7047,Yanis,Kagiwada,F,802,665-8731,MC INDOE FALLS,VT,5050,S,Y,40000,3.800944,3300,0,3300
1743,7056,Eduardo,Clack,empty,401,493-1950,PROIDENCE,RI,2904,S,Y,10000,0.0,0,0,0
1744,7057,Kincho,Unni,M,787,605-2450,SAN JUAN,PR,975,S,Y,30000,0.0,0,0,0
1745,7060,Venkatachary,Gottsman,M,203,274-2806,NEWINGTON,CzT,6131,M,N,95000,5.0,0,24500,0
1746,7061,Sture,Noordermeer,M,724,736-2931,SCRANTON,PA,18509,M,N,25000,3.07,0,0,0
1747,7076,Limin,McKeague,M,603,703-6724,GEORGES MILLS,NH,3751,M,N,10000,0.0,0,0,0
1748,7079,Gwangyong,Mallgren,M,860,409-9241,PLAINFIELD,CT,6374,S,N,80000,5.0,12750,0,0
1749,7085,Cohavit,Wolpe,F,413,454-9798,GROTON,MA,1471,M,Y,50000,5.3,0,7150,1000
1750,7086,Josiah,Renner,M,302,631-3397,MILLVILLE,DE,19967,M,N,40000,4.586364,0,220,0
1751,7089,Sourav,Rahm,M,484,576-1895,WILLOW GROVE,PA,19090,M,N,75000,3.07,0,0,0
1752,7095,Loganath,Ihde,M,202,869-3777,WASHINGTON,DC,20064,M,N,65000,9.0,0,2740,0
1753,7099,Masahisa,Wile,F,207,488-9600,ISLESFORD,ME,4646,M,Y,65000,8.5,0,5700,2850
1754,7100,Wessel,Rufino,F,347,309-4858,VERPLANCK,NY,10596,M,N,15000,4.040549,0,0,0
1755,7109,Saurabh,Clemencon,M,973,399-5983,PATERSON,NJ,7522,M,Y,40000,1.7154167000000002,0,empty,1500
1756,7111,Xinyu,Minnear,M,202,840-2924,WASHINGTON,DC,20088,S,N,25000,7.875,1370,0,0
1757,7112,Wifried,Servi,M,302,517-1905,NEWARK,DE,19714,S,N,45000,4.9272730000000005,110,0,0
1758,7114,Mert,Boese,M,610,982-5060,SUGAR GROVE,PA,16350,S,Y,35000,3.07,0,0,0
1759,7118,Bertin,Rehak,F,732,726-6145,MOUNT HOLLY,J,8060,S,N,40000,1.7154167000000002,1000,0,0
1760,7130,Jocob,Pelezar,M,717,434-1642,ROXBURY,PA,17251,S,N,40000,3.07,0,0,0
1761,7134,Terrye,Plus,F,939,985-2961,CASTANER,PR,631,S,Y,75000,0.0,0,0,0
1762,7135,Debabrata,Dickey,M,939,698-2092,BAYAMON,PR,959,M,N,65000,0.0,0,0,0
1763,7141,Juro,Weedon,F,202,965-1089,WASHINGTON,C,20011,S,Y,60000,9.0,1370,0,1370
1764,7142,Dewayne,Rousset,pF,518,910-6997,MOUNT TREMPER,NY,12457,S,Y,45000,4.2143292,0,0,1000
1765,7143,Karsten,Charissis,M,202,159-3547,WASHINGTON,CD,20413,S,N,100000,9.0,1370,empty,0
1766,7149,Armand,Nassar,F,202,531-1284,WASHINGTON,DqC,20004,M,Y,20000,6.75,0,2740,1370
1767,7163,Einoshin,Justus,F,860,582-1996,EAST HAVEN,CT,6512,M,N,45000,5.0,0,24500,0
1768,7165,Takehiro,Furnas,M,443,675-7385,BARTON,MD,21521,M,Y,30000,4.75,0,4800,2400
1769,7168,Dashing,Lamond,empty,917,308-2469,PLESSIS,NY,13675,S,Y,20000,4.0695124,0,0,1000
1770,7170,Toyohisa,Martindale,F,207,598-7841,EAST DIXFIELD,ME,4227,M,N,75000,8.5,0,5700,0
1771,7171,Dongxing,Armando,M,347,656-8687,ROCHESTER,NY,14614,S,Y,30000,4.127439,0,0,1000
1772,7172,Jaeheon,Liebowitz,F,203,830-7105,CROMWELL,qCT,6416,S,Y,15000,5.0,12750,0,0
1773,7173,ShouHan,Kapp,F,401,346-4002,HARMONY,RI,2829,S,Y,35000,0.0,0,0,0
1774,7175,Sumant,Kornacker,F,781,218-6854,EAST MANSFIELD,MA,2031,S,N,65000,5.3,3575,0,0
1775,7177,Rajmohan,Gips,F,802,899-3725,BURLINGTON,empty,5406,S,N,50000,3.9998987,3300,0,0
1776,7181,Moheb,Riguzzi,M,857,854-9272,FAYVILLE,MA,1745,M,Y,100000,5.3,0,7150,1000
1777,7190,Xiaoyu,Lakshmanan,F,302,983-6215,YORKLYN,E,19736,M,N,95000,5.95,0,220,0
1778,7192,Duro,D''Auria,M,302,517-7618,BETHEL,gDE,19931,S,Y,45000,4.9272730000000005,10,empty,110
1779,7193,Gesine,Tomii,M,339,401-8697,WEST TOWNSEND,MA,1474,S,Y,25000,5.3,3575,0,1000
1780,7195,Tamas,Nouali,M,207,182-6465,EAST VASSALBORO,ME,4935,M,Y,65000,8.5,0,5700,2850
1781,7198,Jeffrey,Bruguera,M,202,709-6673,empty,CD,20064,M,Y,65000,9.0,0,2740,1370
1782,7199,Lev,Hemerly,F,207,466-7286,SAINT AGATHA,ME,4772,M,N,55000,8.5,0,5700,0
1783,7202,Mirja,Cho,F,607,855-6795,HAILESBORO,NY,13645,S,N,65000,4.330183,0,empty,0
1784,7203,Cholwich,Aretz,F,862,577-9504,LANOKA HRBOR,NJ,8734,M,Y,100000,2.6616669,0,2000,1500
1785,7204,Susana,Dani,F,603,780-5665,EPPING,NH,3042,S,Y,25000,0.0,***,0,empty
1786,7205,Dian,Ruano,M,939,573-5567,PUERTO REAL,PR,740,M,N,15000,0.0,0,0,0
1787,7208,Ioanna,Pitteway,M,724,607-6732,HAVERFORD,PA,19041,S,Y,85000,3.07,0,0,0
1788,7210,Folco,Lenowitz,M,774,503-4640,CHICOPEE,MA,1014,S,N,95000,5.3,3575,0,0
1789,7217,Mathis,Molberg,M,631,350-6287,FLY CREEK,NY,13337,S,N,25000,4.0984755,0,0,0
1790,7224,Hussein,Lazensky,F,207,252-9739,SURRY,ME,4684,M,Y,30000,8.5,0,5700,2850
1791,7226,Makato,Denis,F,717,394-3786,RURAL VALLEY,PA,16249,S,Y,60000,3.07,0,0,0
1792,7228,Hyuncheol,Drenth,M,207,834-2243,CANTON,ME,4221,M,N,65000,8.5,0,5700,0
1793,7234,Vivian,Sigelmann,F,908,172-7628,PARLIN,NJ,8859,S,Y,90000,2.5039582,1000,0,1500
1794,7236,Stefanka,Paczkowski,M,860,692-7253,TAFTVILLE,CT,6380,M,Y,15000,5.0,0,24500,0
1795,7240,Mana,Vaananen,F,508,408-7723,GROVELAND,MA,1834,M,N,45000,5.3,0,7150,0
1796,7250,Naveena,Verhoosel,F,302,860-5545,NEWARK,E,19726,S,N,5000,2.2,110,empty,0
1797,7251,Clifford,Zfira,F,802,806-5008,MONTPELIER,VT,5604,S,N,100000,4.994672,3300,0,0
1798,7260,Fabian,Vouillon,M,917,934-1687,LYON MOUNTAIN,NY,12952,M,Y,15000,4.040549,0,0,1000
1799,7263,Shibin,Leguy,F,202,564-4759,WASHINGTON,DC,20229,M,N,70000,9.0,0,2740,0
1800,7264,Paulo,Kauffels,F,203,629-9610,COBALT,T,6414,M,Y,30000,5.0,empty,24500,0
1801,7268,Freimut,Whiteman,M,410,393-1150,BALTIMORE,MD,21250,M,N,45000,4.75,0,4800,0
1802,7275,Xuan,Mitsuhashi,M,939,840-5731,BAYAMN,PR,959,S,Y,85000,0.0,0,0,0
1803,7280,Serena,Martello,F,802,792-1115,SAINT ALBANS,VT,5479,M,N,35000,3.7014668,0,6600,0
1804,7287,Adrain,Pena,M,443,920-1292,CAPITOL HEIGHTS,MD,20743,M,Y,30000,4.75,0,4800,2400
1805,7290,Jaykumar,Ravid,F,301,653-7186,CHAPTICO,MD,20621,S,N,20000,4.75,2400,0,0
1806,7295,Giulio,Bladen,F,609,897-9081,THREE BRIDGES,NJ,8887,M,Y,50000,1.873125,0,2000,1500
1807,7301,Georg,Baer,F,301,833-7080,BAbLTIMORE,MD,21201,S,N,65000,4.75,2400,0,0
1808,7305,Shichao,Aimeur,F,401,558-1023,NEWPORT,RI,2840,S,Y,70000,0.0,0,0,0
1809,7308,Cornelis,Skeel,***,351,510-2234,BOSTON,MA,2109,S,N,65000,5.3,3575,0,0
1810,7312,Setsuo,Leifert,M,617,757-7901,BUZZARDS BAY,MA,2542,S,N,20000,5.3,3575,0,0
1811,7315,Augustine,Ghalwash,F,203,956-1662,HARTFORD,T,6105,S,Y,5000,3.0,12750,0,0
1812,7322,Ranjit,Sonnenschein,F,240,949-1594,CAPITOL HEIGHTS,MD,20743,S,N,75000,4.75,2400,0,0
1813,7324,Nasi,Zellmann,M,609,263-7369,COLOGNE,NJ,8213,S,N,80000,2.34625,1000,0,0
1814,7326,Halina,Thagard,F,603,293-8267,CENTER SANDWICH,NH,3227,M,Y,55000,0.0,0,0,0
1815,7332,Francisco,Simone,M,603,905-2568,EAST HAMPSTEAD,NH,3826,S,N,45000,0.0,0,0,0
1816,7334,Sudipto,Pelayo,M,302,604-6134,WILMINGTON,tDE,19803,S,N,30000,3.9045453,110,empty,0
1817,7335,Aiqin,Falmagne,M,603,256-8147,CORNISH,NH,3745,M,Y,80000,0.0,0,0,0
1818,7342,Friedemann,Plessier,F,716,794-3323,RHINEBECK,NY,12572,M,Y,65000,4.330183,0,0,1000
1819,7343,Johanne,Vrijer,F,603,993-8148,BENNINGTON,NH,3442,M,Y,40000,0.0,empty,0,0
1820,7345,Gada,Rudisin,F,302,240-2575,WILMINGTON,ED,19892,S,Y,65000,5.95,110,***,110
1821,7354,Guoqiang,Flouret,M,203,137-2034,HrARTFORD,T,6143,S,N,55000,5.0,12750,0,0
1822,7360,Turgut,Eldridge,F,202,939-7518,WASHINGTON,DC,20575,S,Y,50000,9.0,1370,0,1370
1823,7362,Natalia,Tomer,M,413,147-9589,BOSTON,MA,2205,S,N,85000,5.3,3575,0,0
1824,7364,Arlaana,Phan,F,856,299-1954,LINCOLN PARK,NJ,7035,S,Y,55000,1.9519792,1000,0,1500
1825,7376,Cristian,Proietti,M,302,693-8268,SELBYVILLE,DE,19975,M,Y,65000,5.95,0,220,110
1826,7377,Roman,Suraj,M,802,320-8285,HIGHGATE CENTER,VT,5459,S,Y,75000,4.497285400000001,3300,0,3300
1827,7383,Omid,Quinke,M,603,564-8947,SUGAR HILL,NH,3586,S,N,75000,0.0,0,0,empty
1828,7384,Xiaoyang,Smahi,F,717,127-3942,PHILADELPHIA,PA,19138,S,N,50000,3.07,0,0,0
1829,7386,Junjie,Bamford,M,207,381-3387,EAST ANDOVER,ME,4226,M,N,25000,8.5,0,5700,0
1830,7396,Milton,Brabec,F,860,838-9891,NEWINGTON,CT,6131,S,Y,85000,5.0,12750,0,0
1831,7399,Kennan,Dawson,F,631,977-7391,HUDSON FALLS,NY,12839,M,N,95000,4.5039635,0,0,0
1832,7404,Kaoru,Helscher,M,202,646-6833,WASHINGTON,DC,20520,S,N,85000,9.0,1370,0,0
1833,7409,Jianxiu,Burston,M,401,795-2341,BRADFORD,RI,2808,S,Y,50000,0.0,empty,0,0
1834,7410,Wolf,Raje,F,860,149-4109,NEW HAVEN,CT,6513,M,N,45000,5.0,0,24500,0
1835,7418,Ljubomir,Carrigan,F,609,772-8168,JERSEY CITY,NJ,7304,S,N,55000,1.9519792,1000,0,0
1836,7425,Elad,Quackenbush,M,603,542-2463,MARLBOROUGH,NH,3455,S,Y,25000,0.0,0,0,0
1837,7426,Serhan,Jankowitz,M,203,252-4228,ALTIC,TC,6330,S,Y,5000,3.0,12750,0,0
1838,7429,Kasidit,Verspoor,M,802,400-4990,RANDdOLPH CENTER,VT,5061,M,Y,85000,4.69624,0,6600,3300
1839,7431,Elwyn,Classe,tF,518,777-1418,GLENWOOD,NY,14069,S,Y,5000,4.0,0,0,1000
1840,7436,Jerrell,Cassaro,M,203,799-8573,NORWALK,TC,6853,S,Y,50000,5.0,12750,0,0
1841,7438,Jea,Reece,M,860,820-1256,QUAKER HILL,CT,6375,S,N,65000,5.0,12750,0,0
1842,7439,Shichao,Carrier,F,787,456-2298,MAUNABO,PR,707,M,Y,70000,0.0,0,0,0
1843,7448,Emeka,Bernini,M,802,373-6669,ADAMANT,VT,5640,S,Y,5000,3.6,3300,0,300
1844,7449,Grady,Meyers,M,202,970-5784,WASHINGTON,DC,20080,M,N,60000,9.0,0,2740,0
1845,7450,Manel,Calisti,M,302,149-1149,CLAYMONT,zDE,19703,M,N,35000,4.2454550000000015,0,220,0
1846,7453,Yogesh,Weedman,M,207,985-4732,WEST KENNEBUNK,ME,4094,S,N,15000,6.9580293000000015,2850,0,0
1847,7456,KayLiang,Szmurlo,M,412,114-7420,WILLIAMSPORT,PA,17703,M,N,55000,3.07,0,0,0
1848,7457,Yariv,Amaldi,M,603,252-9592,TILTON,NH,3299,S,N,70000,0.0,0,0,0
1849,7462,Refael,Konuma,F,978,851-4454,SPRINGFIELD,MA,1108,S,N,55000,5.3,3575,0,0
1850,7465,Sakke,Bate,***,703,612-1235,CLIFTON,VA,20124,M,N,60000,5.75,0,100,0
1851,7474,Dines,Constantineau,***,201,465-5007,empty,NJ,8880,M,Y,75000,2.267396,0,2000,1500
1852,7475,Saddek,Brune,M,339,159-2009,BROCKTON,MA,2303,M,Y,15000,5.3,0,7150,1000
1853,7482,Gianluca,Mallett,F,203,874-5840,BARKHAMSTED,pCT,6063,M,N,40000,5.0,0,24500,0
1854,7485,Sharolyn,Kapp,M,860,397-2020,empty,CT,6481,S,Y,85000,5.0,12750,0,0
1855,7486,Eugen,Biros,F,207,985-1939,LIMINGTON,ME,4049,S,N,25000,8.5,2850,0,0
1856,7491,Changho,Weedman,F,585,224-2157,MATTITUCK,NY,11952,S,N,100000,4.5329266,0,0,0
1857,7492,Hafeda,Shanblatt,M,781,250-6706,WHITE HORSE BEACH,MA,2381,M,Y,75000,5.3,0,7150,1000
1858,7493,Collin,Ecklund,F,856,669-1375,WHIPPANY,NJ,7983,M,N,55000,1.9519792,0,2000,0
1859,7494,Alastair,Halker,M,603,282-2957,ORFORD,NH,3777,M,N,5000,0.0,0,0,0
1860,7497,Fredric,Cestnik,M,203,237-7242,NORTH BRANFORD,T,6471,M,Y,5000,3.0,0,24500,0
1861,7503,Changguan,Felgentreu,M,939,992-3762,CATANO,PR,963,M,Y,95000,0.0,0,0,0
1862,7504,Gholamali,Dumas,F,302,662-6687,DAGSBORO,E,19939,M,N,40000,4.586364,0,220,0
1863,7513,Bethany,Melville,M,484,664-9707,PLEASANT UNITY,PA,15676,M,N,65000,3.07,0,0,0
1864,7515,Niranjan,Dullman,M,802,241-4348,SOUTH WOODSTOCK,VT,5071,M,N,65000,4.298331,0,6600,0
1865,7520,Khodi,Chikalov,M,207,830-7481,PORTER,ME,4068,S,Y,35000,8.5,2850,0,2850
1866,7522,Wijnand,Rahman,empty,939,100-4102,SAN JUAN,PR,935,S,Y,45000,0.0,0,0,0
1867,7523,Xiadong,Rinn,F,603,370-9728,PITTSFIELD,NH,3263,M,Y,30000,0.0,0,0,0
1868,7526,Motoaki,Coatta,M,301,342-1040,FREELAND,MD,21053,S,N,70000,4.75,2400,0,0
1869,7527,Gero,Kantner,F,315,614-9868,NEW WINDSOR,NY,12553,M,N,20000,4.0695124,0,0,0
1870,7528,Devindra,Dusse,***,939,172-1935,TOA BAJA,PR,951,M,N,20000,0.0,0,0,empty
1871,7535,Bharadwaj,Frezza,F,302,272-4614,NEWARK,E,19726,S,N,50000,5.268182,110,empty,0
1872,7540,Aileen,Vingron,F,862,349-4241,NEWARK,NJ,7107,S,Y,20000,1.4,1000,0,1500
1873,7548,Aiichiro,Hintikka,M,802,233-9988,WINOOSKI,VT,5404,S,Y,15000,3.6,3300,0,3300
1874,7553,Vitus,Mitzlaff,M,845,769-6263,HELENA,NY,13649,M,N,5000,4.0,0,0,0
1875,7562,KayLiang,Gorlatch,M,240,307-5332,ROCKVILLE,empty,20851,M,N,80000,4.75,0,4800,0
1876,7566,Mattias,Mukouchi,F,401,461-8750,PROVIDENCE,RI,2940,S,N,100000,0.0,0,0,0
1877,7567,Eckhard,Lonchamp,M,401,271-1941,CHARLESTOWN,RI,2813,S,N,95000,0.0,***,0,0
1878,7574,Fehmina,Slosberg,M,603,554-6855,NEWTON JUNCTION,NH,3859,S,Y,95000,0.0,0,0,0
1879,7583,Mahmut,Kleinschmidt,M,551,769-4485,RICHWOOD,NJ,8074,S,N,55000,1.9519792,1000,0,0
1880,7585,Annja,Gulak,empty,603,402-9237,EAST HAMPSTEAD,NH,3826,M,N,5000,0.0,0,0,z0
1881,7592,Sati,Keeffe,F,724,843-2609,ERIE,PA,16515,S,N,65000,3.07,0,0,0
1882,7595,Darel,Staggers,vF,603,862-9439,GLENCLIFF,NH,3238,S,Y,10000,0.0,***,0,0
1883,7600,Anno,Thamm,F,302,174-9335,CLAYTON,ED,19938,S,N,5000,2.2,110,***,empty
1884,7601,Mayuri,Itzigehl,F,302,470-9924,WINTERTHUR,E,19735,M,Y,85000,5.95,0,220,110
1885,7615,Meng,Xerokostas,F,302,924-3078,WILMINGTON,E,19892,M,Y,15000,2.8818183,0,220,110
